,,ROUBO - OUTROS,Capital,7ª DDM - 7ª Seccional - Itaquera,CAPITAL,São Paulo
,,ROUBO - OUTROS,Capital,Delegacia do Idoso - 7ª Seccional - Itaquera,CAPITAL,São Paulo
,,ROUBO - OUTROS,Capital,OUTRAS ESPECIALIZADAS,CAPITAL,São Paulo
,,ROUBO - OUTROS,Capital,Delegacia do Idoso - 8ª Seccional - São Mateus,CAPITAL,São Paulo
,,ROUBO - OUTROS,Capital,OUTRAS ESPECIALIZADAS,CAPITAL,São Paulo
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DDM - Barueri,Grande São Paulo (exclui a Capital),Barueri
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DDM - Itapevi,Grande São Paulo (exclui a Capital),Itapevi
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DIMA - Carapicuiba,Grande São Paulo (exclui a Capital),Carapicuíba
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DISE - Carapicuiba,Grande São Paulo (exclui a Capital),Carapicuíba
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),OUTRAS ESPECIALIZADAS,Grande São Paulo (exclui a Capital),Carapicuíba
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),SETOR DE HOMICÍDIOS,Grande São Paulo (exclui a Capital),Carapicuíba
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),SIG - Carapicuíba,Grande São Paulo (exclui a Capital),Barueri
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),SIG - Carapicuíba,Grande São Paulo (exclui a Capital),Carapicuíba
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DDM - Diadema,Grande São Paulo (exclui a Capital),Diadema
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),Delegacia Idoso Diadema,Grande São Paulo (exclui a Capital),Diadema
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DISE - Diadema,Grande São Paulo (exclui a Capital),Diadema
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),OUTRAS ESPECIALIZADAS,Grande São Paulo (exclui a Capital),Diadema
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),SETOR DE HOMICÍDIOS,Grande São Paulo (exclui a Capital),Diadema
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),SIG Diadema,Grande São Paulo (exclui a Capital),Diadema
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DDM - Francisco Morato,Grande São Paulo (exclui a Capital),Francisco Morato
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DISE - Franco Rocha,Grande São Paulo (exclui a Capital),Franco da Rocha
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),OUTRAS ESPECIALIZADAS,Grande São Paulo (exclui a Capital),Franco da Rocha
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),SIG Franco da Rocha,Grande São Paulo (exclui a Capital),Franco da Rocha
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DDM - Guarulhos,Grande São Paulo (exclui a Capital),Guarulhos
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),Delegacia Idoso Guarulhos,Grande São Paulo (exclui a Capital),Guarulhos
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DIMA - Guarulhos,Grande São Paulo (exclui a Capital),Guarulhos
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DISE - Guarulhos,Grande São Paulo (exclui a Capital),Guarulhos
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),OUTRAS ESPECIALIZADAS,Grande São Paulo (exclui a Capital),Guarulhos
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),SETOR DE HOMICÍDIOS,Grande São Paulo (exclui a Capital),Guarulhos
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DDM - Mogi Cruzes,Grande São Paulo (exclui a Capital),Mogi das Cruzes
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DDM - Suzano,Grande São Paulo (exclui a Capital),Suzano
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),Delegacia Idoso Mogi das Cruzes,Grande São Paulo (exclui a Capital),Mogi das Cruzes
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DIMA - Mogi Cruzes,Grande São Paulo (exclui a Capital),Mogi das Cruzes
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DISE - Mogi Cruzes,Grande São Paulo (exclui a Capital),Mogi das Cruzes
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DM - Biritiba Mirim,Grande São Paulo (exclui a Capital),Biritiba Mirim
1,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DM - Salesópolis,Grande São Paulo (exclui a Capital),Salesópolis
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),OUTRAS ESPECIALIZADAS,Grande São Paulo (exclui a Capital),Mogi das Cruzes
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DDM - Osasco,Grande São Paulo (exclui a Capital),Osasco
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),Delegacia do Idoso,Grande São Paulo (exclui a Capital),Osasco
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DISE - Osasco,Grande São Paulo (exclui a Capital),Osasco
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),OUTRAS ESPECIALIZADAS,Grande São Paulo (exclui a Capital),Osasco
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),Setor de Homicídio,Grande São Paulo (exclui a Capital),Osasco
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DDM - Mauá,Grande São Paulo (exclui a Capital),Mauá
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DDM - Santo André,Grande São Paulo (exclui a Capital),Santo André
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),Delegacia Idoso Santo André,Grande São Paulo (exclui a Capital),Santo André
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DIMA - Santo André,Grande São Paulo (exclui a Capital),Santo André
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DISE - Santo André,Grande São Paulo (exclui a Capital),Santo André
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DM - Mauá,Grande São Paulo (exclui a Capital),Mauá
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),OUTRAS ESPECIALIZADAS,Grande São Paulo (exclui a Capital),Santo André
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),SETOR DE HOMICÍDIOS,Grande São Paulo (exclui a Capital),Santo André
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DDM - São Bernardo Campo,Grande São Paulo (exclui a Capital),São Bernardo do Campo
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DEIC São Bernardo do Campo,Grande São Paulo (exclui a Capital),São Bernardo do Campo
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),Delegacia Idoso São Bernardo Campo,Grande São Paulo (exclui a Capital),São Bernardo do Campo
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DIMA - São Bernardo Campo,Grande São Paulo (exclui a Capital),São Bernardo do Campo
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DISE - São Bernardo Campo (desativado),Grande São Paulo (exclui a Capital),São Bernardo do Campo
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DM - S. Caetano do Sul,Grande São Paulo (exclui a Capital),São Caetano do Sul
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),OUTRAS ESPECIALIZADAS,Grande São Paulo (exclui a Capital),São Bernardo do Campo
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DDM - Embú,Grande São Paulo (exclui a Capital),Embu das Artes
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DDM - Taboão Serra,Grande São Paulo (exclui a Capital),Taboão da Serra
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),Delegacia Idoso Taboão Serra,Grande São Paulo (exclui a Capital),Taboão da Serra
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DIMA - Taboão Serra,Grande São Paulo (exclui a Capital),Taboão da Serra
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DISE - Taboão Serra,Grande São Paulo (exclui a Capital),Taboão da Serra
1,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),DM - São Lourenço da Serra,Grande São Paulo (exclui a Capital),São Lourenço da Serra
,,ROUBO - OUTROS,Grande São Paulo (exclui Capital),OUTRAS ESPECIALIZADAS,Grande São Paulo (exclui a Capital),Taboão da Serra
6,,ROUBO - OUTROS,Interior,001 DP - Cruzeiro,São José dos Campos,Cruzeiro
,,ROUBO - OUTROS,Interior,DDM - Cruzeiro,São José dos Campos,Cruzeiro
,,ROUBO - OUTROS,Interior,DIG - Cruzeiro,São José dos Campos,Cruzeiro
,,ROUBO - OUTROS,Interior,DM - Areias,São José dos Campos,Areias
,,ROUBO - OUTROS,Interior,DM - Bananal,São José dos Campos,Bananal
,,ROUBO - OUTROS,Interior,DM - Lavrinhas,São José dos Campos,Lavrinhas
,,ROUBO - OUTROS,Interior,DM - Silveiras,São José dos Campos,Silveiras
,,ROUBO - OUTROS,Interior,OUTRAS ESPECIALIZADAS,São José dos Campos,Cruzeiro
,,ROUBO - OUTROS,Interior,DDM - Guaratinguetá,São José dos Campos,Guaratinguetá
,,ROUBO - OUTROS,Interior,DIG - Guaratinguetá,São José dos Campos,Guaratinguetá
,,ROUBO - OUTROS,Interior,DISE - Guaratinguetá,São José dos Campos,Guaratinguetá
,,ROUBO - OUTROS,Interior,DM - Cunha,São José dos Campos,Cunha
,,ROUBO - OUTROS,Interior,DM - Lorena,São José dos Campos,Lorena
,,ROUBO - OUTROS,Interior,DM - Piquete,São José dos Campos,Piquete
3,,ROUBO - OUTROS,Interior,DM - Potim,São José dos Campos,Potim
1,,ROUBO - OUTROS,Interior,DM - Roseira,São José dos Campos,Roseira
,,ROUBO - OUTROS,Interior,OUTRAS ESPECIALIZADAS,São José dos Campos,Guaratinguetá
1,,ROUBO - OUTROS,Interior,004 DP - Jacareí,São José dos Campos,Jacareí
,,ROUBO - OUTROS,Interior,005 DP - Jacareí,São José dos Campos,Jacareí
,,ROUBO - OUTROS,Interior,DDM - Jacareí,São José dos Campos,Jacareí
,,ROUBO - OUTROS,Interior,DIG - Jacareí,São José dos Campos,Jacareí
,,ROUBO - OUTROS,Interior,DISE - Jacareí,São José dos Campos,Jacareí
,,ROUBO - OUTROS,Interior,DM - Igaratá,São José dos Campos,Igaratá
,,ROUBO - OUTROS,Interior,DM - Santa Branca,São José dos Campos,Santa Branca
,,ROUBO - OUTROS,Interior,OUTRAS ESPECIALIZADAS,São José dos Campos,Jacareí
,,ROUBO - OUTROS,Interior,DDM - São Jose dos Campos,São José dos Campos,São José dos Campos
,,ROUBO - OUTROS,Interior,DIG - São Jose dos Campos (desativado),São José dos Campos,São José dos Campos
,,ROUBO - OUTROS,Interior,DIJU - São Jose dos Campos,São José dos Campos,São José dos Campos
,,ROUBO - OUTROS,Interior,DM - Jambeiro,São José dos Campos,Jambeiro
,,ROUBO - OUTROS,Interior,DM - Monteiro Lobato,São José dos Campos,Monteiro Lobato
,,ROUBO - OUTROS,Interior,OUTRAS ESPECIALIZADAS,São José dos Campos,São José dos Campos
3,,ROUBO - OUTROS,Interior,002 DP - Caraguatatuba,São José dos Campos,Caraguatatuba
,,ROUBO - OUTROS,Interior,DDM - Caraguatatuba,São José dos Campos,Caraguatatuba
,,ROUBO - OUTROS,Interior,DIG - São Sebastião,São José dos Campos,São Sebastião
,,ROUBO - OUTROS,Interior,DDM - Taubaté,São José dos Campos,Taubaté
,,ROUBO - OUTROS,Interior,DIG - Taubaté (desativado),São José dos Campos,Taubaté
,,ROUBO - OUTROS,Interior,DM - Lagoinha,São José dos Campos,Lagoinha
1,,ROUBO - OUTROS,Interior,DM - Natividade da Serrra,São José dos Campos,Natividade da Serra
1,,ROUBO - OUTROS,Interior,DM - Redenção da Serra,São José dos Campos,Redenção da Serra
,,ROUBO - OUTROS,Interior,DM - São Bento do Sapucaí,São José dos Campos,São Bento do Sapucaí
,,ROUBO - OUTROS,Interior,DM - São Luiz Paraitinga,São José dos Campos,São Luís do Paraitinga
5,,ROUBO - OUTROS,Interior,DM - Tremembé,São José dos Campos,Tremembé
,,ROUBO - OUTROS,Interior,DDM - Andradina,Araçatuba,Andradina
,,ROUBO - OUTROS,Interior,DIG - Andradina,Araçatuba,Andradina
,,ROUBO - OUTROS,Interior,DM - Castilho,Araçatuba,Castilho
,,ROUBO - OUTROS,Interior,DM - Guaraçai,Araçatuba,Guaraçaí
,,ROUBO - OUTROS,Interior,DM - Itapura,Araçatuba,Itapura
,,ROUBO - OUTROS,Interior,DM - Lavinia,Araçatuba,Lavínia
,,ROUBO - OUTROS,Interior,DM - Mirandópolis,Araçatuba,Mirandópolis
,,ROUBO - OUTROS,Interior,DM - Muritinga do Sul,Araçatuba,Murutinga do Sul
1,,ROUBO - OUTROS,Interior,DM - Pereira Barreto,Araçatuba,Pereira Barreto
,,ROUBO - OUTROS,Interior,DM - Sud Menucci,Araçatuba,Sud Mennucci
,,ROUBO - OUTROS,Interior,DM - Suzanópolis,Araçatuba,Suzanápolis
,,ROUBO - OUTROS,Interior,001 DP - Penapolis,Araçatuba,Penápolis
,,ROUBO - OUTROS,Interior,DDM - Araçatuba,Araçatuba,Araçatuba
,,ROUBO - OUTROS,Interior,DIG - Araçatuba (desativado),Araçatuba,Araçatuba
,,ROUBO - OUTROS,Interior,DM - Alto Alegre,Araçatuba,Alto Alegre
,,ROUBO - OUTROS,Interior,DM - Avanhandava,Araçatuba,Avanhandava
1,,ROUBO - OUTROS,Interior,DM - Barbosa,Araçatuba,Barbosa
,,ROUBO - OUTROS,Interior,DM - Bilac,Araçatuba,Bilac
,,ROUBO - OUTROS,Interior,DM - Brauna,Araçatuba,Braúna
,,ROUBO - OUTROS,Interior,DM - Brejo Alegre,Araçatuba,Brejo Alegre
,,ROUBO - OUTROS,Interior,DM - Buritama,Araçatuba,Buritama
,,ROUBO - OUTROS,Interior,DM - Clementina,Araçatuba,Clementina
,,ROUBO - OUTROS,Interior,DM - Coroados,Araçatuba,Coroados
,,ROUBO - OUTROS,Interior,DM - Gabriel Monteiro,Araçatuba,Gabriel Monteiro
,,ROUBO - OUTROS,Interior,DM - Gastao Vidigal,Araçatuba,Gastão Vidigal
,,ROUBO - OUTROS,Interior,DM - General Salgado,Araçatuba,General Salgado
,,ROUBO - OUTROS,Interior,DM - Glicerio,Araçatuba,Glicério
,,ROUBO - OUTROS,Interior,DM - Guzolandia,Araçatuba,Guzolândia
,,ROUBO - OUTROS,Interior,DM - Luiziania,Araçatuba,Luiziânia
,,ROUBO - OUTROS,Interior,DM - Nova Castilho,Araçatuba,Nova Castilho
,,ROUBO - OUTROS,Interior,DM - Nova Luzitania,Araçatuba,Nova Luzitânia
,,ROUBO - OUTROS,Interior,DM - Penapolis,Araçatuba,Penápolis
,,ROUBO - OUTROS,Interior,DM - Rubiacea,Araçatuba,Rubiácea
,,ROUBO - OUTROS,Interior,DM - Santo Ant. Aracangua,Araçatuba,Santo Antonio do Aracanguá
,,ROUBO - OUTROS,Interior,DM - Santop. Aguapeí,Araçatuba,Santópolis do Aguapeí
,,ROUBO - OUTROS,Interior,DM - Turiúba,Araçatuba,Turiúba
1,,ROUBO - OUTROS,Interior,012 DP - Campinas,Campinas,Campinas
,,ROUBO - OUTROS,Interior,DDM - Campinas,Campinas,Campinas
,,ROUBO - OUTROS,Interior,DDM - Valinhos,Campinas,Valinhos
,,ROUBO - OUTROS,Interior,DIG - Campinas (desativado),Campinas,Campinas
,,ROUBO - OUTROS,Interior,DIJU - Campinas,Campinas,Campinas
,,ROUBO - OUTROS,Interior,DISE - Campinas (desativado),Campinas,Campinas
,,ROUBO - OUTROS,Interior,DDM - Bragança Pta.,Campinas,Bragança Paulista
,,ROUBO - OUTROS,Interior,DIG - Bragança Pta.,Campinas,Bragança Paulista
2,,ROUBO - OUTROS,Interior,DM - Águas de Lindóia,Campinas,Águas de Lindóia
1,,ROUBO - OUTROS,Interior,DM - Amparo,Campinas,Amparo
,,ROUBO - OUTROS,Interior,DM - Joanópolis,Campinas,Joanópolis
,,ROUBO - OUTROS,Interior,DM - Lindóia,Campinas,Lindóia
,,ROUBO - OUTROS,Interior,DM - Monte Alegre do Sul,Campinas,Monte Alegre do Sul
1,,ROUBO - OUTROS,Interior,DM - Pedra Bela,Campinas,Pedra Bela
,,ROUBO - OUTROS,Interior,DM - Pinhalzinho,Campinas,Pinhalzinho
2,,ROUBO - OUTROS,Interior,DM - Piracaia,Campinas,Piracaia
,,ROUBO - OUTROS,Interior,DM - Tuiuti,Campinas,Tuiuti
,,ROUBO - OUTROS,Interior,DM - Vargem,Campinas,Vargem
,,ROUBO - OUTROS,Interior,OUTRAS ESPECIALIZADAS,Campinas,Bragança Paulista
,,ROUBO - OUTROS,Interior,DDM - Itatiba,Campinas,Itatiba
,,ROUBO - OUTROS,Interior,DDM - Jundiai,Campinas,Jundiaí
,,ROUBO - OUTROS,Interior,DDM - Várzea Pta.,Campinas,Várzea Paulista
,,ROUBO - OUTROS,Interior,DIG - Jundiai,Campinas,Jundiaí
,,ROUBO - OUTROS,Interior,DM - Cabreuva,Campinas,Cabreúva
2,,ROUBO - OUTROS,Interior,DM - Itatiba,Campinas,Itatiba
2,,ROUBO - OUTROS,Interior,DM - Louveira,Campinas,Louveira
,,ROUBO - OUTROS,Interior,DM - Morungaba,Campinas,Morungaba
2,,ROUBO - OUTROS,Interior,002 DP - Itapira,Campinas,Itapira
,,ROUBO - OUTROS,Interior,DDM - Mogi Mirim,Campinas,Mogi Mirim
,,ROUBO - OUTROS,Interior,DDM - Mogi-Guaçu,Campinas,Mogi Guaçu
,,ROUBO - OUTROS,Interior,DIG - Mogi-Guaçu,Campinas,Mogi Guaçu
2,,ROUBO - OUTROS,Interior,DM - Estiva Gerbi,Campinas,Estiva Gerbi
,,ROUBO - OUTROS,Interior,DM - Holambra,Campinas,Holambra
3,,ROUBO - OUTROS,Interior,DM - Itapira,Campinas,Itapira
,,ROUBO - OUTROS,Interior,DM - Sto. Antônio de Posse,Campinas,Santo Antônio de Posse
,,ROUBO - OUTROS,Interior,001 DP - Taquaritinga,Ribeirão Preto,Taquaritinga
,,ROUBO - OUTROS,Interior,DDM - Araraquara,Ribeirão Preto,Araraquara
,,ROUBO - OUTROS,Interior,DIG - Araraquara,Ribeirão Preto,Araraquara
,,ROUBO - OUTROS,Interior,DISE - Araraquara,Ribeirão Preto,Araraquara
4,,ROUBO - OUTROS,Interior,DM - Américo Brasiliense,Ribeirão Preto,Américo Brasiliense
,,ROUBO - OUTROS,Interior,DM - Boa Esperança Sul,Ribeirão Preto,Boa Esperança do Sul
,,ROUBO - OUTROS,Interior,DM - Borborema,Ribeirão Preto,Borborema
,,ROUBO - OUTROS,Interior,DM - Cândido Rodrigues,Ribeirão Preto,Cândido Rodrigues
,,ROUBO - OUTROS,Interior,DM - Dobrada,Ribeirão Preto,Dobrada
1,,ROUBO - OUTROS,Interior,DM - Fernando Prestes,Ribeirão Preto,Fernando Prestes
1,,ROUBO - OUTROS,Interior,DM - Gaviao Peixoto,Ribeirão Preto,Gavião Peixoto
,,ROUBO - OUTROS,Interior,DM - Motuca,Ribeirão Preto,Motuca
,,ROUBO - OUTROS,Interior,DM - Nova Europa,Ribeirão Preto,Nova Europa
,,ROUBO - OUTROS,Interior,DM - Rincão,Ribeirão Preto,Rincão
,,ROUBO - OUTROS,Interior,DM - Santa Ernestina,Ribeirão Preto,Santa Ernestina
,,ROUBO - OUTROS,Interior,DM - Santa Lúcia,Ribeirão Preto,Santa Lucia
2,,ROUBO - OUTROS,Interior,DM - Tabatinga,Ribeirão Preto,Tabatinga
,,ROUBO - OUTROS,Interior,OUTRAS ESPECIALIZADAS,Ribeirão Preto,Araraquara
1,,ROUBO - OUTROS,Interior,001 DP - Guaíra,Ribeirão Preto,Guaíra
,,ROUBO - OUTROS,Interior,DIG - Barretos,Ribeirão Preto,Barretos
,,ROUBO - OUTROS,Interior,DM - Altair,Ribeirão Preto,Altair
,,ROUBO - OUTROS,Interior,DM - Cajobi,Ribeirão Preto,Cajobi
,,ROUBO - OUTROS,Interior,DM - Colina,Ribeirão Preto,Colina
,,ROUBO - OUTROS,Interior,DM - Embaúba,Ribeirão Preto,Embaúba
,,ROUBO - OUTROS,Interior,DM - Guaíra,Ribeirão Preto,Guaíra
,,ROUBO - OUTROS,Interior,DM - Guaraci,Ribeirão Preto,Guaraci
,,ROUBO - OUTROS,Interior,DM - Olímpia,Ribeirão Preto,Olímpia
,,ROUBO - OUTROS,Interior,DM - Severínia,Ribeirão Preto,Severínia
1,,ROUBO - OUTROS,Interior,002 DP - Bebedouro,Ribeirão Preto,Bebedouro
,,ROUBO - OUTROS,Interior,DIG - Bebedouro,Ribeirão Preto,Bebedouro
,,ROUBO - OUTROS,Interior,DM - Monte Azul Paulista,Ribeirão Preto,Monte Azul Paulista
,,ROUBO - OUTROS,Interior,DM - Taiaçu,Ribeirão Preto,Taiaçu
,,ROUBO - OUTROS,Interior,DM - Taiuva,Ribeirão Preto,Taiúva
,,ROUBO - OUTROS,Interior,DM - Terra Roxa,Ribeirão Preto,Terra Roxa
,,ROUBO - OUTROS,Interior,DM - Viradouro,Ribeirão Preto,Viradouro
1,,ROUBO - OUTROS,Interior,DM - Vista Alegre/Alto,Ribeirão Preto,Vista Alegre do Alto
,,ROUBO - OUTROS,Interior,DDM - Batatais,Ribeirão Preto,Batatais
,,ROUBO - OUTROS,Interior,DDM - Franca,Ribeirão Preto,Franca
,,ROUBO - OUTROS,Interior,DIG - Franca,Ribeirão Preto,Franca
1,,ROUBO - OUTROS,Interior,DM - Aramina,Ribeirão Preto,Aramina
,,ROUBO - OUTROS,Interior,DM - Buritizal,Ribeirão Preto,Buritizal
,,ROUBO - OUTROS,Interior,DM - Guará,Ribeirão Preto,Guará
,,ROUBO - OUTROS,Interior,DM - Itirapuã,Ribeirão Preto,Itirapuã
,,ROUBO - OUTROS,Interior,DM - Jeriguara,Ribeirão Preto,Jeriquara
1,,ROUBO - OUTROS,Interior,DM - Patrocínio Pta.,Ribeirão Preto,Patrocínio Paulista
1,,ROUBO - OUTROS,Interior,DM - Pedregulho,Ribeirão Preto,Pedregulho
,,ROUBO - OUTROS,Interior,DM - Restinga,Ribeirão Preto,Restinga
,,ROUBO - OUTROS,Interior,DM - Ribeirão Corrente,Ribeirão Preto,Ribeirão Corrente
,,ROUBO - OUTROS,Interior,DM - Rifaina,Ribeirão Preto,Rifaina
,,ROUBO - OUTROS,Interior,DIG - Ribeirão Preto (desativado),Ribeirão Preto,Ribeirão Preto
,,ROUBO - OUTROS,Interior,DIJU - Ribeirão Preto,Ribeirão Preto,Ribeirão Preto
1,,ROUBO - OUTROS,Interior,DM - Altinópolis,Ribeirão Preto,Altinópolis
,,ROUBO - OUTROS,Interior,DM - C. Coqueiros,Ribeirão Preto,Cássia dos Coqueiros
,,ROUBO - OUTROS,Interior,DM - Guatapará,Ribeirão Preto,Guatapará
,,ROUBO - OUTROS,Interior,DM - São Simão,Ribeirão Preto,São Simão
,,ROUBO - OUTROS,Interior,DM - Serra Azul,Ribeirão Preto,Serra Azul
,,ROUBO - OUTROS,Interior,DM - Sta Cruz da Esperança,Ribeirão Preto,Santa Cruz da Esperança
,,ROUBO - OUTROS,Interior,DM - Sta. Rosa Viterbo,Ribeirão Preto,Santa Rosa do Viterbo
,,ROUBO - OUTROS,Interior,OUTRAS ESPECIALIZADAS,Ribeirão Preto,Ribeirão Preto
4,,ROUBO - OUTROS,Interior,004 DP - São Carlos,Ribeirão Preto,São Carlos
,,ROUBO - OUTROS,Interior,DDM - São Carlos,Ribeirão Preto,São Carlos
,,ROUBO - OUTROS,Interior,DIG - São Carlos,Ribeirão Preto,São Carlos
2,,ROUBO - OUTROS,Interior,DM - Descalvado,Ribeirão Preto,Descalvado
,,ROUBO - OUTROS,Interior,DM - Dourado,Ribeirão Preto,Dourado
,,ROUBO - OUTROS,Interior,DM - Ribeirão Bonito,Ribeirão Preto,Ribeirão Bonito
,,ROUBO - OUTROS,Interior,DM - Sta R. do Passa 4,Ribeirão Preto,Santa Rita do Passa Quatro
,,ROUBO - OUTROS,Interior,DIG - São Joaquim da Barra,Ribeirão Preto,São Joaquim da Barra
,,ROUBO - OUTROS,Interior,DM - Nuporanga,Ribeirão Preto,Nuporanga
1,,ROUBO - OUTROS,Interior,DM - Sales Oliveira,Ribeirão Preto,Sales Oliveira
,,ROUBO - OUTROS,Interior,DIG - Sertãozinho,Ribeirão Preto,Sertãozinho
1,,ROUBO - OUTROS,Interior,DM - Dumont,Ribeirão Preto,Dumont
3,,ROUBO - OUTROS,Interior,DM - Pradópolis,Ribeirão Preto,Pradópolis
,,ROUBO - OUTROS,Interior,DM - Taquaral,Ribeirão Preto,Taquaral
,,ROUBO - OUTROS,Interior,DDM - Bauru,Bauru,Bauru
,,ROUBO - OUTROS,Interior,DIG - Bauru (desativado),Bauru,Bauru
,,ROUBO - OUTROS,Interior,DIJU - Bauru,Bauru,Bauru
3,,ROUBO - OUTROS,Interior,DM - Agudos,Bauru,Agudos
1,,ROUBO - OUTROS,Interior,DM - Arealva,Bauru,Arealva
,,ROUBO - OUTROS,Interior,DM - Avaí,Bauru,Avaí
,,ROUBO - OUTROS,Interior,DM - Balbinos,Bauru,Balbinos
,,ROUBO - OUTROS,Interior,DM - Cabrália Paulista,Bauru,Cabrália Paulista
1,,ROUBO - OUTROS,Interior,DM - Duartina,Bauru,Duartina
,,ROUBO - OUTROS,Interior,DM - Iacanga,Bauru,Iacanga
,,ROUBO - OUTROS,Interior,DM - Lucianópolis,Bauru,Lucianópolis
1,,ROUBO - OUTROS,Interior,DM - Pirajui,Bauru,Pirajuí
,,ROUBO - OUTROS,Interior,DM - Piratininga,Bauru,Piratininga
,,ROUBO - OUTROS,Interior,DM - Presidente Alves,Bauru,Presidente Alves
,,ROUBO - OUTROS,Interior,DM - Reginópolis,Bauru,Reginópolis
,,ROUBO - OUTROS,Interior,DM - Ubirajara,Bauru,Ubirajara
,,ROUBO - OUTROS,Interior,OUTRAS ESPECIALIZADAS,Bauru,Bauru
,,ROUBO - OUTROS,Interior,004 DP - Jaú,Bauru,Jaú
,,ROUBO - OUTROS,Interior,DDM - Jaú,Bauru,Jaú
,,ROUBO - OUTROS,Interior,DIG - Jaú,Bauru,Jaú
1,,ROUBO - OUTROS,Interior,DM - Bariri,Bauru,Bariri
,,ROUBO - OUTROS,Interior,DM - Bocaina,Bauru,Bocaina
1,,ROUBO - OUTROS,Interior,DM - Dois Córregos,Bauru,Dois Córregos
,,ROUBO - OUTROS,Interior,DM - Igaraçu do Tietê,Bauru,Igaraçu do Tietê
,,ROUBO - OUTROS,Interior,DM - Mineiros do Tietê,Bauru,Mineiros do Tietê
,,ROUBO - OUTROS,Interior,DIG - Lins,Bauru,Lins
2,,ROUBO - OUTROS,Interior,DM - Cafelândia,Bauru,Cafelândia
,,ROUBO - OUTROS,Interior,DM - Getulina,Bauru,Getulina
,,ROUBO - OUTROS,Interior,DM - Guaimbe,Bauru,Guaimbê
,,ROUBO - OUTROS,Interior,DM - Guarantã,Bauru,Guarantã
,,ROUBO - OUTROS,Interior,DM - Pongaí,Bauru,Pongaí
,,ROUBO - OUTROS,Interior,DM - Promissão,Bauru,Promissão
,,ROUBO - OUTROS,Interior,DM - Sabino,Bauru,Sabino
,,ROUBO - OUTROS,Interior,DM - Urú,Bauru,Uru
,,ROUBO - OUTROS,Interior,001 DP - Garça,Bauru,Garça
,,ROUBO - OUTROS,Interior,003 DP - Marília,Bauru,Marília
